Index,Session ID,Traffic Channel,Exposure ID,Session Duration (secs)
1654,6d1e92e5-1855-48ae-9491-68c7fb7ab165,Paid Search,O97e69e0,66
1655,a75a2480-5196-43d2-8cfd-7b5d94c174c4,Paid Search,O6350d96,211
1656,586ea146-6f5a-44e7-8de0-0c97729334e6,Referral,P8d54f26,211
1657,90632ff5-7daf-4c03-84a2-fd7ebc5982d8,Organic Search,Oe27f800,25
1658,97a8922e-ad0d-4a3d-aad8-b455dc235190,Direct,Oa011f96,291
1659,9d2eaa01-8673-4089-a560-be5007a0b4e0,Direct,Od1905ef,128
1660,c8d1bdee-8cdd-41e9-87e0-0344c307bed3,Direct,P23b4c7d,378
1661,c24c8430-2155-4cee-92fd-065a1930ee4e,Display,O9826763,30
1662,f5227b66-3532-493f-9e37-29a2efa5b079,Referral,O6de5a36,587
1663,70920964-71e0-417d-92c5-ba1a412bbce2,Direct,P943be0e,158
1664,9ec93ed2-48a0-4155-90d2-bb459906c726,Referral,P4cf473e,159
1665,9048cf39-e41d-405b-8c9e-83edd1ffdc7e,Paid Search,Ofd46db5,309
1666,65d5bdb6-4218-474e-b125-535836147271,Referral,Pd355156,119
1667,f3e7e25c-d111-4950-9b5b-7a6eaf96e067,Referral,O81c6150,126
1668,ede86f96-054f-44c9-9fca-8599594645c8,Direct,O9086886,33
1669,ac007e65-bee6-4b99-89bf-2f91506e4169,Direct,O0752f2b,191
1670,81270797-dfda-4e3d-92dd-715431f46a35,Display,O2f11a45,236
1671,4571fb2d-bc05-4c1e-b960-e33fa8580098,Display,Of29bee6,224
1672,bdde9811-536e-4228-ac90-b77a06275204,Referral,Ob07b345,228
1673,61ae5eef-7b38-4a8f-a0b1-c748755f4840,Organic Search,P4eea208,113
1674,bcb61369-fb93-4da6-ab70-856c8631eac8,Organic Search,Ob04a8e6,73
1675,9099901c-d69e-4903-a713-967470b59a4f,Display,Of6233fc,226
1676,6cad25e8-0b2a-4a78-a4e0-ae4dfe857892,Paid Search,Oc0a0581,44
1677,1b96d702-e985-4748-8385-18c33e473a03,Referral,O883f360,368
1678,c944736c-ac30-4cff-ad21-aaa82e2e9352,Display,P5fa0477,185
1679,80568d29-8c3e-4d52-82f6-dd71120a6642,Direct,P15b69b7,349
1680,1aa6d912-c1cb-44d2-b0c6-163d9a2d83d0,Direct,Ob925839,489
1681,0e8ebf88-3dcb-4c85-8980-c8dd34b473fa,Paid Search,P181f38c,293
1682,0942c899-d79e-4aae-97f7-1d4d0d4539cf,Paid Search,P4b46744,500
1683,e54efa36-0dd2-4c25-9cb4-4808d67f4aa8,Direct,Ofcc9073,47
1684,6b696600-2838-4252-8ac7-19aeee7a9c6f,Organic Search,P7b59674,418
1685,8226836a-893d-407c-aa22-fb52cf262cc7,Display,O9a31748,21
1686,7fc6e73a-aa77-4d34-be7d-6736e6034a29,Paid Search,Oa4220e0,104
1687,3f3c5a78-895e-4e37-b72a-9781c26a1499,Display,Pe982aee,174
1688,b8763f0d-34f1-4297-9bb5-8cc7c7becb1e,Referral,P078d873,271
1689,d4e19253-c376-41f9-928f-e6388b5c3d70,Referral,P22276ea,212
1690,b5fdbdbb-95ae-4b79-811c-3a3a3abd6f65,Referral,Ocbe0fab,64
1691,92e3a0d6-7447-46c2-8dff-c8b533002b43,Direct,O674cd05,170
1692,a04c1799-239e-4cce-9be2-3da4323089cd,Referral,Oedd7c5b,173
1693,d6da74c4-60d4-4511-be72-a633b455d859,Display,Pe43a8b3,294
1694,ece46347-c4c0-46c5-88bd-f276daec9158,Paid Search,P3fbfb46,228
1695,cdb0daff-f528-4052-99e2-07d739aa6d6d,Direct,P2201e48,60
1696,9d7e6b77-5531-428f-b0d6-20ca830fb73c,Referral,O96ea88b,273
1697,33d788b1-f98f-4762-a272-1f1bb6a81aa3,Paid Search,P1ed4c76,107
1698,6ee24a9d-0188-42f3-9d3d-e942282a6d05,Referral,O80c0c1c,95
1699,18d89de8-133a-4b06-829b-7c0ec0218cc0,Display,O01f2e99,225
1700,7cc126b4-5fc3-45a1-a528-26aa61902321,Paid Search,P0db31ca,232
1701,cd7e720d-03ac-4f57-be79-fe0bc9f1c31c,Referral,O5fdce25,41
1702,1bc6962e-75e2-4bde-a07a-dbe3caf1f364,Paid Search,P3b4c16d,106
1703,c0b79755-43f0-4aaa-a75b-b5960b05fd75,Referral,O5dadc24,44
1704,a5e4ec93-d75b-4598-9a74-40f28b1b9ca1,Organic Search,Pd8e68d2,261
1705,9766bc45-f60e-4c91-be2e-2252153594e9,Display,P334bdad,299
1706,3513f308-fc7e-408a-874d-d6650b164cce,Referral,O20d751d,382
1707,efa7e897-7735-4819-8ca4-3a5ee4a606b6,Paid Search,O527f6d2,29
1708,b57be502-684e-4325-92e1-cde8d83b370d,Referral,O38eb61c,68
1709,8dd87d5a-2786-49bd-99a7-fab042e9e4f4,Referral,Pd975d9a,188
1710,0021d98d-69a7-40f5-aac6-fd78f0ed33e1,Paid Search,O5e63b4d,98
1711,28b7354a-fb3b-43b5-876d-8e33dcac70de,Organic Search,P79523d7,194
1712,eca296f9-5c6c-423c-8429-50ffbfb68b3d,Paid Search,P204083c,56
1713,9ec8ac92-6eb4-485b-98ae-e1e9935d4202,Paid Search,P16a9557,116
1714,8a094cf8-1553-400c-b8ba-2ab69b36308f,Referral,O3700fac,35
1715,cb0d88b0-5703-4cd8-a2c2-29ebfb685474,Referral,P67727cf,43
1716,60df9e3a-c843-4b66-9cd1-72ab5d236a68,Organic Search,Oc7fdb0e,13
1717,c3272a0f-2457-4c59-a154-3b596d831050,Paid Search,O16f29e9,30
1718,31016d0d-2c01-46bd-a2a3-4bf55b813547,Direct,Ob006e3b,70
1719,e9b4789e-335b-40a0-9bec-987f3dbcb9df,Organic Search,Od665bb5,121
1720,ed70f4cd-25d7-4339-abca-84b1073487ab,Paid Search,P1e2edbb,147
1721,0ee922f9-cad6-483e-a899-f385183b56fc,Organic Search,O0ac47c2,297
1722,846dc9f6-b4d1-4b46-81b5-51b7f405d754,Direct,O8832f5b,39
1723,6044b33a-b736-4b15-b8fe-f6b7f0cfb842,Display,O6b4c437,243
1724,74858f65-6780-4c39-9739-86187f84ed3b,Display,O7fbbbbe,97
1725,0e4eddf4-b3c9-40b0-80e1-8d24729e83d8,Paid Search,O0832833,152
1726,46bd0500-3f41-422f-bb63-e7d187e82684,Organic Search,Pfc80e75,233
1727,dc14c45f-f238-469a-88c8-60b83ec49c01,Direct,Ob0b7986,568
1728,eb6063c7-75eb-47fc-a76d-ae5007c9ac22,Display,O5736e0c,53
1729,44c4d26a-a5f2-437c-bcc8-3843fc6331d9,Direct,Padf4b4f,35
1730,a9a72cbb-730f-4d15-b643-0ff6c5e4e760,Organic Search,P9810907,39
1731,0f029781-8b72-4cbf-98c5-5dcc31c779f9,Referral,P2eac64c,13
1732,d386543e-e6b9-46b8-bb77-bd903afc21c5,Organic Search,Oa2a07fa,230
1733,c71f2dfa-68d7-4b8c-90a5-ebdd76ca84b7,Referral,P83de603,162
1734,18109b89-169d-4942-9719-31aabae7ecd0,Referral,Oe979fc0,170
1735,46429b9b-c90c-49a2-ab34-eb783f159aa8,Organic Search,Oa0c9d21,201
1736,2dffce4b-6985-44ac-8009-bd15b6ecc1f0,Organic Search,O005caf3,529
1737,607db0f6-48b8-4206-afff-e6514f17e5b2,Display,Oe96e91c,296
1738,ad5c82c8-a1b9-4894-af82-b5c5377d6f28,Display,P54061ce,289
1739,4c61f36b-496c-44fe-86a8-790213491ba6,Referral,Occ6c39b,365
1740,b71058dc-4f97-4551-8a4f-20e3b5547b51,Referral,Pcb5e1df,78
1741,cb3f8916-73e9-4cb3-af81-1218439e8df6,Direct,O455d3c0,282
1742,c58876d6-3e08-487f-be1c-935bc5f8df4f,Display,P0761288,91
1743,879e0f61-b2d6-41b4-84a9-e61fbf9bab0e,Paid Search,O22eb793,293
1744,3a11ce20-8a3d-4baf-b630-5f1055eb511c,Direct,P3fbeb62,269
1745,f0baba8b-4f5d-40b3-afe7-f54a251c049e,Paid Search,O503922a,73
1746,d7d3b5bc-fac5-4233-b73e-f21440c2350b,Direct,O31e8762,100
1747,4d0f78a7-360c-43ed-9531-1c1885adc4f5,Display,P158ab37,144
1748,51021c68-de65-428e-889a-07e7db0c0d40,Referral,O3296875,291
1749,637840ce-4edf-404d-bbc8-011bec8998a4,Organic Search,Ob8a9c16,256
1750,8b02d988-9b8a-4f78-8026-50a6c5481c43,Organic Search,P9188b88,103
1751,55509563-ccdc-4ebd-8259-5e7ccc0a23bf,Paid Search,O04e0b4d,92
1752,3cbb7357-d505-49a8-a86f-25ef1437bd4a,Organic Search,O9facd8d,181
1753,01ba5c83-09cc-4dc0-a1a3-c17b33c42cf8,Organic Search,O97dba55,30
1754,4b341a1d-6a64-4fe6-b436-6cc7d1ebbd7b,Organic Search,O708e149,427
1755,a1bb8f30-e0b4-45b8-9db8-d279312d727f,Organic Search,O9ff6aff,234
1756,14448372-9082-465b-9fd8-21f0b5187a4c,Referral,Oea0e675,130
1757,a40a77e2-a654-4d3f-b312-ab9ca2761cdd,Direct,O794d0fd,50
1758,fec42e9d-e816-44ed-81e1-05ef7d4f086a,Referral,O4818f31,240
1759,dd79ba18-ab95-442b-96a2-7ba4c1f14a3c,Direct,P1e5415b,12
1760,b3a959f7-f9b8-4680-92b5-b9563c0d3828,Direct,P595d38b,37
1761,dd779d2f-a99b-453b-860f-39ee12f03bf3,Display,O23740f8,204
1762,8c99e81c-53e3-4fd4-8637-16311980699f,Referral,P7e6d2a4,161
1763,9434fc54-3782-43e9-b058-4759566532fa,Organic Search,P7a007cc,397
1764,ce49f4d3-5bcb-4fbc-8884-1546f76f5342,Paid Search,P43d8c8c,30
1765,564a763e-f4dd-4ced-9683-e3319934e2b5,Organic Search,Pac97371,12
1766,e63304a1-ed71-443b-a5b4-7d5b311e6766,Paid Search,Odd8233f,165
1767,d837d46b-e957-406b-bea3-b164ee9a96fa,Referral,O1778be9,297
1768,66ef6263-80c7-406c-b1b9-3ae777aa4b5d,Organic Search,Pb6fb3c7,185
1769,53477e80-1dbb-49b5-8ba9-0c051f6965c2,Display,O146da34,187
1770,94bd97d6-fb68-4943-bc39-4d2459e6adc3,Display,O4c82d76,266
1771,e9988637-8f85-4773-9e07-7742a2475413,Organic Search,P002c225,92
1772,4cc1c1c0-b77f-452f-914a-2173a64fa160,Direct,Peb50ea0,257
1773,9ee041da-2293-4c95-bdbb-f52808a72fe2,Organic Search,O2956db5,130
1774,64ed9d0e-6707-42a1-a834-c2d3006500a6,Direct,P57cdf85,107
1775,f53c39c8-a1df-4799-88fa-ae920875fe1e,Direct,O3fad74d,82
1776,f4377d90-32e8-4b58-9aa6-c75481d24196,Referral,P9b632f9,24
1777,5dd00cf3-6557-474f-8a72-4eb1d31d15d6,Display,O98998cc,69
1778,4a0231eb-d01e-41e4-ad76-b81899986f66,Paid Search,O22b4d63,118
1779,7ffed54d-1fe8-4f38-8185-c7b3262a2b1a,Paid Search,P32c8749,284
1780,9e5315de-b360-464a-bf80-b0fd43cc15e5,Organic Search,O523f22a,497
1781,7b1ddb81-a4f8-4a34-89b9-77eee7434567,Direct,O80362af,181
1782,627c4cee-ca1a-41eb-93a1-f46cd6cadd24,Display,Oe3e690e,270
1783,72930d94-7924-443e-b116-8c7b95a6d17f,Referral,O656a1db,169
1784,45ab564b-a8ce-41a4-8e79-1a379c28a0b9,Paid Search,P56d28e0,171
1785,0d2e56bc-5858-4a20-99ea-0e544c5aef0c,Referral,O796e9f8,294
1786,8949b3b7-7693-4cd8-a41e-ff7f37f39b43,Paid Search,Oe59c1f2,289
1787,7a93a134-4882-4596-91eb-55776c1e3001,Organic Search,O69f13a5,174
1788,539ff8d4-06ee-4fd1-a14f-5347c66e02b1,Organic Search,Of35e87a,157
1789,8b530594-0adc-4faf-a201-8509969d2563,Direct,O6b97235,165
1790,c4c5af02-ba7e-422c-a2a4-15a176585167,Organic Search,O3481533,339
1791,e092fd18-519d-42a9-8074-31a79c1ea19e,Referral,O0eacad3,109
1792,04d6864c-5ac2-47f6-ab56-7d69462fdb1f,Direct,O039ac84,186
1793,deb31f68-2c53-410d-9786-a483ff600b58,Direct,P80a614d,157
1794,87346dd8-05b2-45a6-a1a3-4540d78b0cf2,Display,O6c78b9b,176
1795,ac58af5c-bb36-4ed5-99ff-b85d58390d46,Organic Search,Obb18bb3,102
1796,ce80aad9-0ad6-4926-b9d8-d26ef8564014,Organic Search,Oddcc135,154
1797,3b127c2c-f01c-43a6-9b2f-2a44c04168d0,Referral,O53c957d,263
1798,71259f20-5523-42dd-9aa4-b9587a557649,Direct,P13ed47b,206
1799,998c0351-993c-4f1a-ae86-f47e641018e1,Paid Search,P6f8ab02,187
1800,394db489-5791-4cff-bfeb-5ba425a482eb,Display,O9c63a29,261
1801,8b7ee6b2-77f3-4ff0-b153-1250a2e17762,Referral,O699e3d8,283
1802,3d15366b-02ed-4274-b010-1537cc90d30c,Display,O94ccaf9,267
1803,344d3f70-3c78-4cae-93ea-7eca916b6f8c,Display,P915cf7d,56
1804,cae6fe49-495b-4b49-a421-232764ddf57c,Direct,O3cce7fe,274
1805,fb2a004c-6c2c-47ae-a92e-82e0dd7fc1e9,Display,Pc3fdfab,261
1806,52259dcd-1819-43da-8045-2023429cbf38,Display,Ob11e71c,577
1807,97bd0e8c-dd94-402a-9f00-bace04dbee92,Direct,P351bb60,62
1808,1aa90eae-9980-4688-acb6-f04de09e942d,Display,P9aeaaa3,122
1809,84595679-025e-438f-a8f1-cbc1bddee9e2,Paid Search,O221c6d7,227
1810,67f91d74-e8c1-4e14-8428-f3c8466e075e,Display,Of297ffb,213
1811,a4401fb6-d944-44a3-b3f9-a6616a77c6c2,Display,O490c805,291
1812,deb66c14-0dc0-4d45-ac32-d1da858f661b,Direct,O44691b1,502
1813,a8246b34-000f-4ca7-ace8-4c4bcaf00607,Display,O4015430,29
1814,701b253b-dc29-4e63-967b-279e5185638d,Referral,P7bac4a4,409
1815,b91caa0a-8ef4-4de6-a755-cf3fa6515d6a,Direct,Pfaf499d,123
1816,e6e0c47e-4793-441f-a453-8316e6305ba8,Paid Search,O494272a,110
1817,8b9ca14e-bb57-4da5-8b14-5e148382a4ff,Display,P9b201fb,39
1818,c81d34a0-188e-43fe-807e-13cd4c70dddb,Direct,P73d7a60,123
1819,326ef603-2365-4fca-9aae-345fface2df8,Organic Search,P0cdc3cd,389
1820,47311983-8c90-44a4-936a-5d0d2d4b4501,Referral,Oa6787f6,211
1821,a9602ed2-561d-449e-bc81-50d422717267,Paid Search,Pa6bb798,70
1822,c0e88216-d3b6-4a0a-816a-9ccd3b49e543,Direct,O3bca2e5,172
1823,62a876a9-688a-495c-9e0d-bb5cd3bb6566,Direct,Oe0f8ac4,114
1824,796e0dc2-ea75-4edb-b5ef-e90c2df08600,Organic Search,O5663b2c,24
1825,50fdbb2e-3885-4db7-ad8a-27b79319414e,Organic Search,Ob0db071,273
1826,5933ed47-56a9-4606-aaa4-afb1443a569e,Display,Occed45e,149
1827,6e253bbc-8d6a-4dbf-966d-0a0e40c1a1e1,Organic Search,Oe0da7c8,166
1828,d28d426a-4459-43c1-80db-30814038fc53,Paid Search,Ob2def8a,179
1829,5f5385a7-c1f4-417a-8c03-120e2bafb2e8,Referral,Pf982a7a,431
1830,74aeb38e-839e-4d64-b115-d52625926fe1,Display,O3cbf4be,30
1831,67d90156-0dc5-40d9-b4cf-1ddca30880ec,Direct,Pfbb8685,230
1832,cedd1131-73cb-4500-85f6-176bcaee3d99,Referral,Odddb518,121
1833,f1ed7cda-4e0c-4c72-8e32-32dc8c998cd0,Direct,O04f0fb1,47
1834,c22c0d8d-97ac-46ee-9f75-1f7c7f7ab2e1,Direct,Oc70c962,244
1835,652760ec-7375-4def-bd36-9b989bbecd90,Organic Search,O8a84d15,281
1836,639c67aa-69db-4e7f-806a-fd38cd5ca6af,Display,P4b68dda,91
1837,3c4593e6-da3f-4b44-8ca4-65e66fbecb15,Paid Search,Pc564686,135
1838,f5df1488-2da0-482d-b767-44e5665d5d53,Paid Search,O9fde795,198
1839,72b81ff4-d4db-400b-a048-2d28a9074dad,Organic Search,Oeaea08c,147
1840,4d61630b-bbc0-4dfb-a49c-023b8e62a236,Display,O691c708,108
1841,be1ace7d-ffaa-4710-b2c4-76d4dad0b542,Referral,O7c726ff,230
1842,002d6050-0858-4117-9770-0aa9ac622a34,Paid Search,P576c802,27
1843,cbbfa8aa-ab9a-497b-a3b4-1f09d53eded3,Display,Of11439d,159
1844,9f5c44dc-7d2b-4756-85cc-cfe9d00c00bc,Organic Search,O3268fb4,223
1845,f7fea41b-18fa-452f-a25a-2f79af24d1ed,Organic Search,Pd547449,384
1846,158e9ecf-00e7-4569-9faa-0ad73895e02f,Paid Search,Pcf6257b,94
1847,3b3d63a7-e302-498c-9569-76cb5286585f,Organic Search,O2a4975f,115
1848,d6e6fc41-b377-4bf2-95e5-dc5ee735f53d,Referral,O96d227c,22
1849,e4b6a752-56aa-4a96-8161-89446e6fff61,Paid Search,O3e6bb31,99
1850,9e069c15-9b04-4ed9-a5d5-572beea612ea,Referral,O08e637d,241
1851,dcf5980f-9a3c-4152-8a82-016333602e30,Referral,O32ec09c,29
1852,8aa78178-fa8d-4876-b3f1-98b67ddf41bf,Display,O405bb64,252
1853,005ab23c-f1e2-473f-b4fc-e293ec00dfbd,Display,P89c7778,295
1854,31fdd08e-bade-4374-9926-bbbb8422b1f6,Display,P4985d39,228
1855,f4749f53-099e-4501-99eb-a839a0a639e8,Organic Search,Of32f720,293
1856,c8689008-895a-4d79-8d9d-6db8e066af70,Paid Search,O47ec45c,192
1857,dcf6bed0-8b65-44ec-be6c-11a3bf0577f8,Direct,P4149ea3,89
1858,37b7c077-a463-4f14-94ec-9c1371079e17,Paid Search,Ob45fb4e,94
1859,a4cc037f-a1ca-4a7a-a737-893070355f73,Paid Search,O15e63eb,62
1860,d68f394a-6672-4dfa-a937-7e2d1eaf38eb,Paid Search,Oc3830a1,260
1861,f213a896-5604-43bb-9173-e9ffdbeac69f,Display,Pac28aaa,526
1862,feb9fce1-8b9b-4bef-890f-cbae21cdb347,Display,Od3045ad,123
1863,55bd08dc-0729-4393-9c06-24b9b5f0c896,Paid Search,P01625ca,127
1864,a2ea58a5-90c2-4550-8bcb-bcf608b14315,Paid Search,Occ807c2,87
1865,05e5a921-e9bc-4417-a47f-07436cdb5181,Direct,O770ce0c,248
1866,7ea04ef9-87ec-400c-ae1f-40bc73c21155,Display,O0a25c9b,129
1867,a62abd2a-e2a2-41c0-afe0-6a1a5f74957a,Referral,O6a60003,105
1868,1359a9ad-9209-411f-8f02-26969d888901,Direct,O010106d,11
1869,423d0ee4-6348-4298-89c3-cc4ae9315cc5,Direct,Pa687d13,173
1870,e90d5d1e-7ac4-4bf4-bb99-f6aa0ff8eba5,Organic Search,P0be5b91,97
1871,0a8ca73f-9e88-42c2-a42f-0299ecdc19ca,Organic Search,Ofb4e1a6,68
1872,77f4394a-a885-4ca4-9c1f-932ca2c93821,Referral,O77daa76,57
1873,4d208714-d5de-4331-b533-908cb6676217,Display,O88039f9,18
1874,56906f19-929b-47d2-92e7-82356ccca842,Organic Search,Oc8b1c5f,269
1875,d765ca95-9c97-43e8-b66f-3086ed55d53d,Direct,O0042954,71
1876,bbe89d43-8800-411d-b4ec-c258248cf150,Referral,Pf7888e2,239
1877,e4203658-aca8-4c36-9cab-a38fd8f13b8e,Organic Search,O0856493,267
1878,caccb264-8e55-4277-b217-3868ea541470,Organic Search,Oeec5a10,116
1879,c2e3b6dc-502d-49a8-a2d9-fd60ca40148e,Display,O9eb71e5,193
1880,b629c36d-8afb-4dbf-8529-e0e5e1c52a5d,Direct,Oa421f71,43
1881,a70396fe-daa5-47fe-b355-9c16a272bd0b,Referral,P6af4917,152
1882,85723e13-3234-414e-a163-73c948d0ab62,Referral,O5899fa3,176
1883,63e321ad-0244-4123-8cbe-817420e22a5c,Organic Search,O9ddc7c2,448
1884,cd67aafd-e096-4640-af2e-5685e54ef624,Referral,O784d448,88
1885,33b19213-67ef-4ea7-a43d-950ad74b333a,Organic Search,O54855e7,317
1886,c29aa412-4d77-44bc-96cd-1856cac76674,Display,P1e54db8,143
1887,fd40654f-d800-42b7-9c94-4d5b06d8057d,Referral,Pfa98cf8,234
1888,4612a665-6c8a-481f-9d8e-b88d846dd5d4,Display,P31540cf,115
1889,23917177-2c4e-4543-871f-84770106e13a,Referral,Pc12b546,166
1890,bbc080e0-e13a-4540-b97d-1ca729b98b56,Direct,Pa7ddf0d,67
1891,a2d7dc37-ee57-47bb-96fb-371a1a1c9fca,Direct,Of5d0ef8,166
1892,8768a154-e7c5-4954-82f7-a1229657f25a,Paid Search,Of8e8c8f,43
1893,a1b2517d-60e8-4853-89c8-22b6ae5104b8,Referral,P6187822,222
1894,f93716d7-479b-4cca-8ff3-d81f4480df0e,Paid Search,Pfd86f57,181
1895,35e7a634-5f9b-4359-9818-75422ad9f38d,Referral,Odf14de4,35
1896,a8c45183-6fcf-4280-bcfa-895aa1bf0cac,Paid Search,P728b838,296
1897,2d20d689-da0f-451b-8885-7e2c74adc2c3,Referral,P7487950,146
1898,6f06e68e-673d-4bb3-8f98-0f5901d59360,Display,Of0546ed,153
1899,70e959ca-8b46-4361-b94a-f5cce7d18599,Referral,O4a73d2a,84
1900,b0c1fec7-c3fd-4a51-8c72-ea722628c6e3,Organic Search,P410d46b,241
1901,7de0a322-9dc9-4d80-a108-7b00276dcf8a,Direct,Oa468aa8,298
1902,0c31023d-3213-4d46-980e-72251d983e27,Referral,O588d539,576
1903,bd3dd2ed-730f-437a-8bd2-4ec2c90ac784,Organic Search,Oa652130,159
1904,b8293a27-6e43-48b9-a065-548f2fde39e0,Organic Search,Oe2d9a45,181
1905,0484d9fd-1988-479c-a7e1-e500d9cbd947,Referral,P96544d1,166
1906,ae551100-669e-4014-9774-d305cf0e6170,Paid Search,P3fcff1d,281
1907,efe1ead0-a750-4cfb-95ca-bd55312a3b7f,Referral,O045abdc,452
1908,2902de6a-c208-419e-9e6c-ea463d1b5dfc,Display,P2b11de7,243
1909,abb812a5-61f3-4d9b-9002-493a7d7b7774,Direct,P73f400f,230
1910,cdc6e47b-4f99-4734-b2f4-b8fcaca7bcfb,Organic Search,P9cbdab5,225
1911,e2752c71-b156-485a-962c-ad6de64c04cf,Organic Search,Oafb0bdb,48
1912,36d9bd76-0d9a-4389-af0c-eebe222ec60b,Paid Search,Pb006809,54
1913,ab2b38fe-05aa-4012-88f5-4e068307a0d6,Direct,Pf394ba1,20
1914,cdd8551b-598f-4b3d-9860-c48801ea3238,Display,O66da579,173
1915,f2299be9-7667-4150-af64-acfa44b5298d,Direct,O74aab13,211
1916,cc8091d3-14f6-4f73-bc6f-1b57938982b7,Direct,O656ddd2,217
1917,44ab0891-8f19-490f-bb9c-b1f9df1dbb27,Display,Od76b0c6,179
1918,2fe3908d-6015-4304-842f-8270233defa2,Referral,P3e1a8f1,132
1919,8389bfe3-385f-4ba0-966c-d189fff5664c,Organic Search,O2d65887,17
1920,2fdfaec0-a826-40f2-9ebf-0285918e6148,Organic Search,P5f5fc1e,251
1921,d24a93f9-9c59-447c-a6d3-a3b1e3cf1d27,Paid Search,P787f7d1,209
1922,4c42dc4a-09fe-4f9b-a42b-977052b9676a,Display,Pde80867,247
1923,4ecab847-98a9-4281-9a93-0028c557df86,Paid Search,O1866c2b,85
1924,66fdd1ba-ea36-4f2e-a930-07ff6955323d,Display,O0c8c0fa,338
1925,9de50fb5-7d43-40cd-91e5-7ecb66fc2402,Direct,O492e146,19
1926,7baf485b-81f8-4bcc-b6f5-d3ae021fc012,Paid Search,O4c9ed6a,249
1927,27e43ac4-77cf-417d-8e1e-da8ce77235ff,Paid Search,Pe0b11af,184
1928,26697381-4b9d-4843-a67b-5100eb0bf501,Referral,P8e5017b,155
1929,c2f6bcb0-088f-47ca-a8d6-44d96a191f30,Direct,P860ba86,79
1930,a234ae5e-7f3a-4ab8-b4cc-fc0c14bb7250,Organic Search,P4d9aabf,589
1931,764545e7-9006-4e36-8217-de6881736b39,Display,Od4adc0e,229
1932,c171bf19-1e28-4724-ba74-e07c627653bd,Paid Search,Oe1e0109,245
1933,8e0d447e-ccc3-43c4-8462-264c498be237,Display,O8527c81,301
1934,d6cfc4b9-141d-4ff8-9ff3-8325d9474e7b,Display,O2e895b8,44
1935,f0fab292-f8af-4ad3-b1a6-2baaafc952ab,Display,O6f25503,220
1936,a71728c3-3e6a-485a-8ef3-8e97f18ebc03,Organic Search,Pacbc52d,7
1937,9ab30c11-be0e-4f1e-bcb2-0f9a4ed0600c,Organic Search,O4700d07,292
1938,9fff9018-6e36-4a8c-b9a5-084444d6fbe1,Organic Search,Od660c10,53
1939,643a8a7e-4ed3-4085-b23a-94fcf02c7a00,Referral,O202f2a0,591
1940,2847f179-8c18-457f-a86f-a54bcce3d8c4,Display,O59acc44,223
1941,da6b9d84-b9d2-464c-957f-51a3a170b814,Organic Search,Pd489f9d,289
1942,d0ec3412-c5ef-42a5-b1bb-bc697a7fa816,Organic Search,P60d4447,551
1943,1959d1df-d67c-4874-99b2-3b75e2b481e0,Display,Oc75cc23,272
1944,9e35c84a-cd31-4899-b0aa-efffb3452755,Organic Search,Odfe6528,72
1945,0404168b-d0ba-4271-b47c-ac5070bb2138,Paid Search,O63a66b3,547
1946,ac7e00b1-6b48-48f2-99b1-d97247727a79,Organic Search,Pd6730b2,438
1947,347e783c-c522-450f-a7fd-a5dcaa9be42d,Display,Pc12dc39,73
1948,2e1debc4-305b-46d7-a2bd-14f4be58061c,Referral,O0d05bbe,145
1949,d3d537be-9e19-4585-b42a-6fb195e7d76c,Referral,O4ca2aed,255
1950,ce752327-2b44-4a4f-8e30-fa44ac7683df,Paid Search,P870dc5e,168
1951,5971b7fb-25c0-4845-83bb-37487070d0eb,Paid Search,Pf96ad46,161
1952,0303bf38-c4c7-4068-b37a-4e49513f5656,Organic Search,O2a9f769,102
1953,5012cc30-5883-48a7-8aa5-b9e347e7d8eb,Paid Search,P8e1608e,502
1954,443e971f-dbb4-43a5-900f-67d6a5b6ea41,Organic Search,Pe505dbf,178
1955,178021b9-90c2-4025-af24-f571d328b26c,Paid Search,P68c73c7,51
1956,d6d40bce-9c4d-4d14-a51d-480c1dcb132e,Display,O878c836,272
1957,0359e01a-9611-4801-adce-d62ac67fe819,Organic Search,P65420ea,192
1958,6dfb8209-ef20-43a2-a420-674cbdee9314,Display,Oe8170c2,125
1959,5f9510ca-fa86-456b-b0f0-7ca9d87e6a32,Display,Oe6d1800,551
1960,a4c89554-2398-46e1-b9f7-8076d807c2e0,Direct,Pc9a5b0f,350
1961,a68f7a79-c15b-431f-9c34-c85b2113683c,Direct,O3e63e57,25
1962,5669f006-712a-49cc-9931-2062ec9cd2d3,Paid Search,O5480a3e,297
1963,d50dc2f8-d5cd-454c-8fba-95e867140091,Referral,P185b571,571
1964,e13e64c2-e37d-4fbd-8a6d-6f5655ae86c2,Paid Search,Pb79cd06,61
1965,b5b4639a-4362-453c-b9e3-6fe183cee3e4,Referral,O41371fe,134
1966,bb6c137b-a77a-4a1e-a032-5a619c9477be,Organic Search,Od99cae9,262
1967,16293a46-7b20-48ae-8a71-68fc798bc1e4,Direct,O43bbeec,62
1968,d289d97a-34f1-4849-9ac2-0a1251a8c58c,Referral,P19e1f6a,371
1969,62189305-fcef-482b-8bac-9927b4005dd2,Referral,O390c16f,591
1970,f27385cb-b5e3-4cc7-8226-23e06bce6bdb,Paid Search,Pde1616a,190
1971,7841177c-a925-4dd4-9bb6-354b5f07e92e,Direct,P4e5c7b4,67
1972,5390ddc3-bc99-4cd0-9420-ee36f0c0cfe6,Paid Search,P4599130,351
