Index,Creative ID,Exposure ID,CompanyID,Company Name,Sector,Ad Format,Viewable,Was Clicked,Conversion,Spend on Exposure,Revenue Generated
1314,Cb42a,Pb42a38e,CO014,PowerPioneers,Real Estate,Banner,0,0,0,30.75754763,0
1315,C0e87,O0e8718e,CO015,MarketMavens,Energy,Banner,1,0,0,0,0
1316,C2271,P22712a2,CO016,SecureFutures,Insurance,Video,1,0,0,37.93348075,0
1317,C9dab,P9dab9d9,CO017,ShopSphere,Technology,Carousel,1,0,0,24.23250747,0
1318,C52bb,O52bb7a4,CO018,DriveDynamics,Entertainment,Carousel,0,0,0,0,0
1319,Cf847,Of847af0,CO019,CulinaryCreators,Real Estate,Video,1,1,1,0,98.881368
1320,C208d,O208df67,CO020,FlavorFrontiers,Retail,Banner,0,0,0,0,0
1321,C32a6,O32a694c,CO021,FiscalFrontiers,Pharmaceutical,Banner,0,0,0,0,0
1322,Cdfe6,Pdfe697c,CO022,MedMakers,Pharmaceutical,Banner,0,0,0,32.29231327,0
1323,C0a39,P0a3987b,CO023,PharmaPioneers,Legal,Video,0,0,0,48.66769059,0
1324,C9b84,O9b840e0,CO024,CoverageCornerstone,Insurance,Video,0,0,0,0,0
1325,C6952,O695254b,CO000,InsureCo,Retail,Carousel,0,0,0,0,0
1326,Cb79a,Pb79a1f0,CO001,CharityWorks,Consumer Goods,Banner,1,0,0,44.7616065,0
1327,Cade5,Oade50ac,CO002,TasteBuds,Technology,Carousel,1,0,0,0,0
1328,C6b63,O6b63cbc,CO003,HealthPioneers,Legal,Carousel,1,1,0,0,0
1329,Cca89,Pca89c1c,CO004,JusticePartners,Food & Beverage,Banner,1,0,0,38.02149747,0
1330,Cd3a2,Od3a2249,CO005,AutoInnovators,Manufacturing,Carousel,1,1,1,0,64.61338409
1331,C2672,P26720f7,CO006,EverydayEssentials,Pharmaceutical,Carousel,1,0,0,41.05408712,0
1332,C898f,P898f1ef,CO007,TechTrendsetters,Finance,Carousel,0,0,0,38.08955817,0
1333,Cab5c,Oab5c028,CO008,RetailRevolution,Non-Profit,Carousel,1,0,0,0,0
1334,C7633,P7633167,CO009,LawLeaders,Manufacturing,Video,0,0,0,19.61526239,0
1335,C7e89,O7e89bb0,CO010,GoodsGalaxy,Finance,Carousel,1,1,1,0,72.63817797
1336,Ca5a1,Oa5a1bf0,CO011,LegalEagles,Finance,Carousel,1,1,0,0,0
1337,C7121,O7121158,CO012,DigitalFrontiers,Finance,Banner,0,0,0,0,0
1338,C0a80,O0a80f15,CO013,HopeNetwork,Retail,Carousel,0,0,0,0,0
1339,C39a2,P39a21e4,CO014,PowerPioneers,Real Estate,Banner,0,0,0,33.46599513,0
1340,Cd0aa,Pd0aa67a,CO015,MarketMavens,Energy,Banner,1,1,0,20.62732978,0
1341,C904e,O904e937,CO016,SecureFutures,Insurance,Video,1,0,0,0,0
1342,C9815,O9815fc2,CO017,ShopSphere,Technology,Video,1,1,0,0,0
1343,Cb806,Pb806479,CO018,DriveDynamics,Entertainment,Video,0,0,0,14.63464603,0
1344,C110f,O110fc9a,CO019,CulinaryCreators,Real Estate,Video,0,0,0,0,0
1345,C83b1,O83b113d,CO020,FlavorFrontiers,Retail,Banner,0,0,0,0,0
1346,Cd027,Od0270d5,CO021,FiscalFrontiers,Pharmaceutical,Carousel,0,0,0,0,0
1347,C3d6c,P3d6ce9e,CO022,MedMakers,Pharmaceutical,Video,1,0,0,43.69713475,0
1348,C10fa,P10fada6,CO023,PharmaPioneers,Legal,Banner,0,0,0,21.45579472,0
1349,C04be,P04bec41,CO024,CoverageCornerstone,Insurance,Carousel,0,0,0,38.12780733,0
1350,C7e9b,P7e9b33d,CO000,InsureCo,Retail,Carousel,1,0,0,40.9014504,0
1351,C0bf1,O0bf118c,CO001,CharityWorks,Consumer Goods,Banner,0,0,0,0,0
1352,C3d18,P3d18168,CO002,TasteBuds,Technology,Video,0,0,0,16.92044803,0
1353,Cfe2e,Ofe2e92f,CO003,HealthPioneers,Legal,Carousel,1,1,1,0,93.63529764
1354,C06ba,O06ba640,CO004,JusticePartners,Food & Beverage,Banner,0,0,0,0,0
1355,Cf66e,Of66e25c,CO005,AutoInnovators,Manufacturing,Carousel,0,0,0,0,0
1356,C998e,O998eb04,CO006,EverydayEssentials,Pharmaceutical,Banner,1,0,0,0,0
1357,C2429,P2429da0,CO007,TechTrendsetters,Finance,Banner,0,0,0,13.76978519,0
1358,C224b,O224b398,CO008,RetailRevolution,Non-Profit,Carousel,1,1,0,0,0
1359,C1dc8,O1dc80bf,CO009,LawLeaders,Manufacturing,Video,1,1,0,0,0
1360,Cd530,Pd530a7c,CO010,GoodsGalaxy,Finance,Banner,0,0,0,34.59369643,0
1361,C683a,P683aabf,CO011,LegalEagles,Finance,Video,1,1,0,28.13769294,0
1362,Cc722,Oc722e26,CO012,DigitalFrontiers,Finance,Video,1,1,1,0,77.60360049
1363,C7d22,O7d227ca,CO013,HopeNetwork,Retail,Carousel,0,0,0,0,0
1364,Cf8c2,Of8c2e6d,CO014,PowerPioneers,Real Estate,Carousel,1,0,0,0,0
1365,Cb86e,Pb86e579,CO015,MarketMavens,Energy,Carousel,0,0,0,18.66191124,0
1366,Ce0e3,Pe0e3719,CO016,SecureFutures,Insurance,Video,1,0,0,32.66593241,0
1367,Cfe9f,Pfe9f4e7,CO017,ShopSphere,Technology,Carousel,0,0,0,48.84010065,0
1368,C18f4,O18f422c,CO018,DriveDynamics,Entertainment,Banner,1,1,1,0,71.91617147
1369,Cde8e,Ode8e316,CO019,CulinaryCreators,Real Estate,Banner,1,0,0,0,0
1370,Ce43e,Oe43e68f,CO020,FlavorFrontiers,Retail,Video,0,0,0,0,0
1371,C3675,O3675bd2,CO021,FiscalFrontiers,Pharmaceutical,Carousel,0,0,0,0,0
1372,Cc6c7,Oc6c773a,CO022,MedMakers,Pharmaceutical,Video,1,1,1,0,61.19803352
1373,Cced5,Pced5194,CO023,PharmaPioneers,Legal,Carousel,1,1,0,17.80533311,0
1374,C4e61,O4e61e1b,CO024,CoverageCornerstone,Insurance,Banner,1,0,0,0,0
1375,C077c,P077ce6d,CO000,InsureCo,Retail,Carousel,0,0,0,11.6163305,0
1376,C2abd,P2abdb93,CO001,CharityWorks,Consumer Goods,Banner,1,1,1,55.52630688,141.3922288
1377,C4bc1,O4bc1249,CO002,TasteBuds,Technology,Banner,0,0,0,0,0
1378,C4888,O48883cc,CO003,HealthPioneers,Legal,Banner,1,1,1,0,74.90166768
1379,C7dcc,O7dcc863,CO004,JusticePartners,Food & Beverage,Video,0,0,0,0,0
1380,C4470,P4470f67,CO005,AutoInnovators,Manufacturing,Video,0,0,0,32.90078637,0
1381,C1afe,O1afe963,CO006,EverydayEssentials,Pharmaceutical,Banner,0,0,0,0,0
1382,Cd4b7,Pd4b77ca,CO007,TechTrendsetters,Finance,Banner,0,0,0,25.85679073,0
1383,C8881,P8881f13,CO008,RetailRevolution,Non-Profit,Video,1,0,0,38.86871953,0
1384,C5b45,P5b45682,CO009,LawLeaders,Manufacturing,Carousel,0,0,0,14.76918136,0
1385,C9800,P980031b,CO010,GoodsGalaxy,Finance,Banner,0,0,0,15.07364647,0
1386,C2777,O2777c20,CO011,LegalEagles,Finance,Video,1,0,0,0,0
1387,Ce601,Oe60114e,CO012,DigitalFrontiers,Finance,Video,1,0,0,0,0
1388,C30d1,P30d13b9,CO013,HopeNetwork,Retail,Banner,1,0,0,37.47751848,0
1389,C9c15,P9c1549b,CO014,PowerPioneers,Real Estate,Video,1,1,0,29.42425504,0
1390,Ce53b,Pe53b769,CO015,MarketMavens,Energy,Video,0,0,0,33.40307703,0
1391,Ca887,Oa88731d,CO016,SecureFutures,Insurance,Banner,0,0,0,0,0
1392,C9ee1,P9ee1172,CO017,ShopSphere,Technology,Carousel,0,0,0,33.96366962,0
1393,C8771,O87710d2,CO018,DriveDynamics,Entertainment,Banner,0,0,0,0,0
1394,C5f76,O5f76b6d,CO019,CulinaryCreators,Real Estate,Video,1,1,0,0,0
1395,Caf1d,Oaf1d2d8,CO020,FlavorFrontiers,Retail,Carousel,1,1,0,0,0
1396,C0b7b,O0b7bae1,CO021,FiscalFrontiers,Pharmaceutical,Carousel,0,0,0,0,0
1397,C4658,P4658c25,CO022,MedMakers,Pharmaceutical,Video,0,0,0,47.47425991,0
1398,C141f,O141f08b,CO023,PharmaPioneers,Legal,Video,1,0,0,0,0
1399,C40e7,O40e7ed2,CO024,CoverageCornerstone,Insurance,Carousel,0,0,0,0,0
1400,Ca8f0,Oa8f0bf4,CO000,InsureCo,Retail,Video,1,0,0,0,0
1401,C663b,P663b2ed,CO001,CharityWorks,Consumer Goods,Banner,1,1,0,11.97995024,0
1402,C6413,O64134f6,CO002,TasteBuds,Technology,Carousel,0,0,0,0,0
1403,Cc90f,Oc90f31c,CO003,HealthPioneers,Legal,Carousel,0,0,0,0,0
1404,Cced5,Oced5b4b,CO004,JusticePartners,Food & Beverage,Carousel,0,0,0,0,0
1405,Cf626,Of626e92,CO005,AutoInnovators,Manufacturing,Banner,1,1,0,0,0
1406,C6147,P614755f,CO006,EverydayEssentials,Pharmaceutical,Banner,0,0,0,37.66450817,0
1407,Ca7b5,Pa7b535d,CO007,TechTrendsetters,Finance,Carousel,0,0,0,37.52895658,0
1408,Cae00,Oae00f95,CO008,RetailRevolution,Non-Profit,Carousel,0,0,0,0,0
1409,C0138,O0138a75,CO009,LawLeaders,Manufacturing,Banner,1,0,0,0,0
1410,Cde18,Pde18f78,CO010,GoodsGalaxy,Finance,Banner,0,0,0,18.38649483,0
1411,C1d91,O1d91c4e,CO011,LegalEagles,Finance,Video,1,1,1,0,76.24024915
1412,Ceb07,Oeb07d14,CO012,DigitalFrontiers,Finance,Video,0,0,0,0,0
1413,C604a,P604a6ed,CO013,HopeNetwork,Retail,Video,0,0,0,16.75841035,0
1414,C1d81,P1d81ea3,CO014,PowerPioneers,Real Estate,Banner,0,0,0,39.30915443,0
1415,Cc95b,Pc95bd20,CO015,MarketMavens,Energy,Banner,1,0,0,11.45149414,0
1416,C0bfc,O0bfc279,CO016,SecureFutures,Insurance,Video,1,1,1,0,85.43284662
1417,C2750,O2750565,CO017,ShopSphere,Technology,Carousel,1,0,0,0,0
1418,C0d2a,P0d2a683,CO018,DriveDynamics,Entertainment,Carousel,0,0,0,11.76746483,0
1419,Ca62d,Oa62de37,CO019,CulinaryCreators,Real Estate,Video,1,1,1,0,79.63904568
1420,Cb440,Pb44033b,CO020,FlavorFrontiers,Retail,Banner,0,0,0,44.00927224,0
1421,C4268,P42682f2,CO021,FiscalFrontiers,Pharmaceutical,Video,0,0,0,31.39658162,0
1422,C8245,O82454b7,CO022,MedMakers,Pharmaceutical,Banner,0,0,0,0,0
1423,C0781,O0781fc0,CO023,PharmaPioneers,Legal,Video,1,0,0,0,0
1424,C705b,P705b48d,CO024,CoverageCornerstone,Insurance,Carousel,1,0,0,40.15451536,0
1425,C7bbe,O7bbead0,CO000,InsureCo,Retail,Banner,0,0,0,0,0
1426,C40ad,P40ada1b,CO001,CharityWorks,Consumer Goods,Banner,1,1,0,45.61100549,0
1427,C9eaa,P9eaad61,CO002,TasteBuds,Technology,Video,0,0,0,20.48201368,0
1428,C9630,O9630c25,CO003,HealthPioneers,Legal,Banner,0,0,0,0,0
1429,C33f6,P33f6fcd,CO004,JusticePartners,Food & Beverage,Video,1,0,0,26.62205562,0
1430,C6fd8,O6fd8795,CO005,AutoInnovators,Manufacturing,Carousel,0,0,0,0,0
1431,C7e15,P7e15ebf,CO006,EverydayEssentials,Pharmaceutical,Carousel,0,0,0,35.38969812,0
1432,C5455,O5455737,CO007,TechTrendsetters,Finance,Video,0,0,0,0,0
1433,Cc12a,Pc12aca6,CO008,RetailRevolution,Non-Profit,Banner,0,0,0,23.24449506,0
1434,Ca9bc,Pa9bc4aa,CO009,LawLeaders,Manufacturing,Video,0,0,0,38.60956159,0
1435,Cdf0d,Odf0dfa1,CO010,GoodsGalaxy,Finance,Video,0,0,0,0,0
1436,Cf1b2,Pf1b23d5,CO011,LegalEagles,Finance,Banner,1,1,1,76.35725517,122.1534397
1437,Ce6b5,Pe6b5cd1,CO012,DigitalFrontiers,Finance,Carousel,1,1,1,85.54656234,126.0549935
1438,Ce61d,Pe61d07b,CO013,HopeNetwork,Retail,Carousel,1,1,0,20.42779422,0
1439,Cb7d7,Ob7d708c,CO014,PowerPioneers,Real Estate,Carousel,1,0,0,0,0
1440,C5cee,P5ceefcc,CO015,MarketMavens,Energy,Carousel,1,1,1,81.9611901,187.705346
1441,C8ae1,P8ae1133,CO016,SecureFutures,Insurance,Video,1,1,1,98.91080886,186.6266453
1442,Cb50e,Ob50e898,CO017,ShopSphere,Technology,Carousel,1,1,1,0,97.65400835
1443,C78c9,O78c947a,CO018,DriveDynamics,Entertainment,Carousel,0,0,0,0,0
1444,C3755,O37552ef,CO019,CulinaryCreators,Real Estate,Banner,0,0,0,0,0
1445,C3728,P372835a,CO020,FlavorFrontiers,Retail,Carousel,0,0,0,29.36773872,0
1446,C7c95,P7c95d90,CO021,FiscalFrontiers,Pharmaceutical,Video,0,0,0,12.35593643,0
1447,C137c,P137cf4e,CO022,MedMakers,Pharmaceutical,Carousel,1,1,1,63.73271013,152.5223994
1448,C103a,P103acf3,CO023,PharmaPioneers,Legal,Video,1,0,0,36.04652284,0
1449,C972d,O972d7b7,CO024,CoverageCornerstone,Insurance,Video,1,1,1,0,82.00672795
1450,Cfc41,Ofc410a9,CO000,InsureCo,Retail,Banner,1,0,0,0,0
1451,C0c26,O0c2611f,CO001,CharityWorks,Consumer Goods,Video,0,0,0,0,0
1452,C6f15,O6f15067,CO002,TasteBuds,Technology,Carousel,0,0,0,0,0
1453,C3496,P3496ec0,CO003,HealthPioneers,Legal,Banner,1,1,0,23.13519193,0
1454,Ce84b,Oe84b21f,CO004,JusticePartners,Food & Beverage,Video,0,0,0,0,0
1455,C6f49,O6f49893,CO005,AutoInnovators,Manufacturing,Video,1,0,0,0,0
1456,Ceb28,Peb28b1a,CO006,EverydayEssentials,Pharmaceutical,Banner,0,0,0,48.89643451,0
1457,Cdbd6,Pdbd6adf,CO007,TechTrendsetters,Finance,Video,0,0,0,31.51701733,0
1458,C78a2,O78a275c,CO008,RetailRevolution,Non-Profit,Video,0,0,0,0,0
1459,Ce463,Oe463447,CO009,LawLeaders,Manufacturing,Carousel,1,1,0,0,0
1460,Ccb92,Pcb929fc,CO010,GoodsGalaxy,Finance,Carousel,0,0,0,18.01442788,0
1461,C24c3,P24c305f,CO011,LegalEagles,Finance,Carousel,1,1,0,16.80010004,0
1462,Cc535,Oc5358aa,CO012,DigitalFrontiers,Finance,Video,1,0,0,0,0
1463,Cfa67,Pfa671ba,CO013,HopeNetwork,Retail,Carousel,0,0,0,48.21666645,0
1464,C6d53,P6d53ee1,CO014,PowerPioneers,Real Estate,Banner,1,1,1,52.65069725,143.3993449
1465,C1e37,P1e37c9d,CO015,MarketMavens,Energy,Banner,1,0,0,40.31006861,0
1466,C2765,P276589b,CO016,SecureFutures,Insurance,Video,1,1,1,87.55525453,152.4201871
1467,C4403,O4403e60,CO017,ShopSphere,Technology,Video,1,0,0,0,0
1468,C94da,P94da067,CO018,DriveDynamics,Entertainment,Banner,1,0,0,37.21623464,0
1469,C55de,O55de212,CO019,CulinaryCreators,Real Estate,Carousel,0,0,0,0,0
1470,Cb66b,Ob66b69b,CO020,FlavorFrontiers,Retail,Carousel,0,0,0,0,0
1471,Ce8ec,Oe8ecf42,CO021,FiscalFrontiers,Pharmaceutical,Carousel,1,0,0,0,0
1472,C8cf3,O8cf359c,CO022,MedMakers,Pharmaceutical,Video,1,0,0,0,0
1473,C5c78,P5c782a4,CO023,PharmaPioneers,Legal,Carousel,0,0,0,36.6624578,0
1474,Caa1d,Oaa1d648,CO024,CoverageCornerstone,Insurance,Carousel,1,1,1,0,78.72060553
1475,Cbafe,Obafeed7,CO000,InsureCo,Retail,Video,0,0,0,0,0
1476,Cdb54,Pdb543a6,CO001,CharityWorks,Consumer Goods,Carousel,0,0,0,39.99074368,0
1477,C8acf,O8acf9e2,CO002,TasteBuds,Technology,Carousel,0,0,0,0,0
1478,Ce316,Oe3164f9,CO003,HealthPioneers,Legal,Carousel,0,0,0,0,0
1479,C5e77,O5e77f3f,CO004,JusticePartners,Food & Beverage,Banner,1,1,0,0,0
1480,C44d9,P44d9d3e,CO005,AutoInnovators,Manufacturing,Video,1,0,0,13.98718872,0
1481,Cf71a,Of71a777,CO006,EverydayEssentials,Pharmaceutical,Banner,1,0,0,0,0
1482,C66bc,P66bc2bb,CO007,TechTrendsetters,Finance,Banner,0,0,0,31.79787242,0
1483,Ccd73,Pcd7388f,CO008,RetailRevolution,Non-Profit,Banner,1,0,0,24.29255374,0
1484,Cded5,Oded5fab,CO009,LawLeaders,Manufacturing,Banner,0,0,0,0,0
1485,Ca77a,Pa77a41a,CO010,GoodsGalaxy,Finance,Video,1,0,0,37.1945588,0
1486,Ce09d,Oe09d298,CO011,LegalEagles,Finance,Video,1,0,0,0,0
1487,C7270,O72704c0,CO012,DigitalFrontiers,Finance,Banner,0,0,0,0,0
1488,C6cc0,O6cc0d7d,CO013,HopeNetwork,Retail,Banner,1,0,0,0,0
1489,C32d8,P32d89f3,CO014,PowerPioneers,Real Estate,Carousel,0,0,0,48.1223422,0
1490,Cf0d6,Pf0d6a4e,CO015,MarketMavens,Energy,Carousel,0,0,0,45.73546431,0
1491,Cca56,Oca56303,CO016,SecureFutures,Insurance,Video,0,0,0,0,0
1492,C6e94,O6e946db,CO017,ShopSphere,Technology,Carousel,0,0,0,0,0
1493,C13e2,O13e20f5,CO018,DriveDynamics,Entertainment,Carousel,0,0,0,0,0
1494,C88da,O88da920,CO019,CulinaryCreators,Real Estate,Banner,0,0,0,0,0
1495,Cf6cf,Pf6cfba3,CO020,FlavorFrontiers,Retail,Banner,0,0,0,29.79268026,0
1496,C18b9,P18b907d,CO021,FiscalFrontiers,Pharmaceutical,Video,0,0,0,12.22780482,0
1497,C2644,P2644f04,CO022,MedMakers,Pharmaceutical,Banner,0,0,0,17.73285873,0
1498,Cf0ed,Of0ed54e,CO023,PharmaPioneers,Legal,Video,0,0,0,0,0
1499,C92f6,O92f62f6,CO024,CoverageCornerstone,Insurance,Carousel,0,0,0,0,0
1500,Cd871,Od8718cd,CO000,InsureCo,Retail,Banner,1,0,0,0,0
1501,Cce33,Pce33719,CO001,CharityWorks,Consumer Goods,Carousel,1,1,1,82.91590062,119.1466179
1502,C93af,O93af039,CO002,TasteBuds,Technology,Carousel,0,0,0,0,0
1503,C62be,P62be21a,CO003,HealthPioneers,Legal,Video,1,1,1,66.96337667,127.3853721
1504,Cb7a0,Ob7a0c66,CO004,JusticePartners,Food & Beverage,Banner,0,0,0,0,0
1505,Ca7a5,Oa7a5469,CO005,AutoInnovators,Manufacturing,Carousel,0,0,0,0,0
1506,C2f03,P2f037f1,CO006,EverydayEssentials,Pharmaceutical,Carousel,0,0,0,27.75215682,0
1507,C1451,O1451037,CO007,TechTrendsetters,Finance,Banner,0,0,0,0,0
1508,Cbe43,Obe43efd,CO008,RetailRevolution,Non-Profit,Carousel,0,0,0,0,0
1509,C868e,P868efb4,CO009,LawLeaders,Manufacturing,Video,1,0,0,36.78200572,0
1510,C504a,O504a511,CO010,GoodsGalaxy,Finance,Banner,1,1,0,0,0
1511,Cd009,Od009fc6,CO011,LegalEagles,Finance,Carousel,0,0,0,0,0
1512,C5f98,O5f987da,CO012,DigitalFrontiers,Finance,Video,1,1,0,0,0
1513,C65ba,O65ba452,CO013,HopeNetwork,Retail,Carousel,1,1,0,0,0
1514,C5459,O5459c87,CO014,PowerPioneers,Real Estate,Video,1,0,0,0,0
1515,C7bb8,O7bb8b6c,CO015,MarketMavens,Energy,Carousel,0,0,0,0,0
1516,Ca244,Oa24440c,CO016,SecureFutures,Insurance,Banner,0,0,0,0,0
1517,C5a25,O5a25008,CO017,ShopSphere,Technology,Banner,0,0,0,0,0
1518,C1554,P1554e4b,CO018,DriveDynamics,Entertainment,Banner,1,0,0,12.05408509,0
1519,C849a,O849ae29,CO019,CulinaryCreators,Real Estate,Banner,1,0,0,0,0
1520,Ca953,Oa9536d9,CO020,FlavorFrontiers,Retail,Carousel,0,0,0,0,0
1521,C539b,O539b3b3,CO021,FiscalFrontiers,Pharmaceutical,Carousel,0,0,0,0,0
1522,C0481,P048169d,CO022,MedMakers,Pharmaceutical,Carousel,0,0,0,32.37240933,0
1523,Cac60,Pac60e5d,CO023,PharmaPioneers,Legal,Banner,1,1,0,39.00864661,0
1524,C1b24,O1b24496,CO024,CoverageCornerstone,Insurance,Banner,0,0,0,0,0
1525,Cd160,Od1602be,CO000,InsureCo,Retail,Banner,1,0,0,0,0
1526,Cd0fe,Od0fe17a,CO001,CharityWorks,Consumer Goods,Carousel,1,1,1,0,98.08933457
1527,C16b4,O16b4df0,CO002,TasteBuds,Technology,Banner,1,1,1,0,75.77144864
1528,C30b4,O30b4610,CO003,HealthPioneers,Legal,Banner,1,0,0,0,0
1529,C78b8,O78b8bc5,CO004,JusticePartners,Food & Beverage,Video,1,1,0,0,0
1530,C8416,O8416faa,CO005,AutoInnovators,Manufacturing,Carousel,1,1,0,0,0
1531,Cac87,Pac87b51,CO006,EverydayEssentials,Pharmaceutical,Carousel,0,0,0,47.27006858,0
1532,Cd4ad,Od4ad7ac,CO007,TechTrendsetters,Finance,Carousel,0,0,0,0,0
1533,C5ead,P5ead239,CO008,RetailRevolution,Non-Profit,Video,1,1,1,65.85841715,182.3513197
1534,C6bd3,O6bd3bb3,CO009,LawLeaders,Manufacturing,Banner,1,1,0,0,0
1535,C7651,O7651773,CO010,GoodsGalaxy,Finance,Banner,1,1,1,0,81.98255434
1536,Cd57a,Od57ad4f,CO011,LegalEagles,Finance,Video,0,0,0,0,0
1537,C3143,O3143140,CO012,DigitalFrontiers,Finance,Banner,0,0,0,0,0
1538,Cd550,Od550ad5,CO013,HopeNetwork,Retail,Banner,0,0,0,0,0
1539,C9e47,P9e471ea,CO014,PowerPioneers,Real Estate,Video,0,0,0,40.92551432,0
1540,C1d81,P1d81869,CO015,MarketMavens,Energy,Carousel,1,1,0,30.36864884,0
1541,Ca1a9,Pa1a9ddb,CO016,SecureFutures,Insurance,Banner,1,0,0,48.52567718,0
1542,Caefe,Oaefee78,CO017,ShopSphere,Technology,Carousel,0,0,0,0,0
1543,C0ff0,P0ff0f85,CO018,DriveDynamics,Entertainment,Banner,1,1,0,15.3307026,0
1544,C7c0e,P7c0eb01,CO019,CulinaryCreators,Real Estate,Carousel,1,0,0,40.53273816,0
1545,C4c50,P4c50539,CO020,FlavorFrontiers,Retail,Banner,0,0,0,44.61311582,0
1546,C801f,P801f282,CO021,FiscalFrontiers,Pharmaceutical,Banner,0,0,0,25.01924598,0
1547,Cd453,Pd453760,CO022,MedMakers,Pharmaceutical,Video,0,0,0,11.48029951,0
1548,Cce9e,Oce9e3b0,CO023,PharmaPioneers,Legal,Video,1,0,0,0,0
1549,C1e4e,O1e4ee19,CO024,CoverageCornerstone,Insurance,Video,1,0,0,0,0
1550,C59c6,O59c60ac,CO000,InsureCo,Retail,Carousel,1,0,0,0,0
1551,Cd2c6,Od2c6f97,CO001,CharityWorks,Consumer Goods,Carousel,0,0,0,0,0
1552,C7443,P7443557,CO002,TasteBuds,Technology,Banner,0,0,0,48.40142726,0
1553,C17d5,O17d5c59,CO003,HealthPioneers,Legal,Banner,0,0,0,0,0
1554,C0eb2,O0eb281c,CO004,JusticePartners,Food & Beverage,Video,0,0,0,0,0
1555,C8202,P820276b,CO005,AutoInnovators,Manufacturing,Video,1,0,0,43.82752999,0
1556,C9fbb,O9fbb0f3,CO006,EverydayEssentials,Pharmaceutical,Carousel,0,0,0,0,0
1557,Cc22f,Pc22f2f7,CO007,TechTrendsetters,Finance,Banner,0,0,0,16.89266796,0
1558,C0430,O0430bdd,CO008,RetailRevolution,Non-Profit,Video,0,0,0,0,0
1559,C4b06,O4b06b02,CO009,LawLeaders,Manufacturing,Carousel,0,0,0,0,0
1560,C9d50,P9d5001f,CO010,GoodsGalaxy,Finance,Video,1,0,0,36.04822243,0
1561,C40ad,O40adce2,CO011,LegalEagles,Finance,Carousel,0,0,0,0,0
1562,C50a6,P50a643b,CO012,DigitalFrontiers,Finance,Video,1,0,0,26.31302684,0
1563,C4e9d,O4e9d753,CO013,HopeNetwork,Retail,Video,1,0,0,0,0
1564,C8bcc,O8bcc331,CO014,PowerPioneers,Real Estate,Banner,1,1,1,0,56.17563989
1565,Cf441,Pf4414c2,CO015,MarketMavens,Energy,Carousel,1,1,0,13.27387762,0
1566,C9cd6,P9cd6514,CO016,SecureFutures,Insurance,Banner,1,1,1,62.71471162,108.0623503
1567,C2623,O2623f93,CO017,ShopSphere,Technology,Banner,1,1,0,0,0
1568,Cddcb,Oddcb099,CO018,DriveDynamics,Entertainment,Video,0,0,0,0,0
1569,Cbf6c,Obf6c800,CO019,CulinaryCreators,Real Estate,Video,1,0,0,0,0
1570,C76c5,P76c5658,CO020,FlavorFrontiers,Retail,Banner,1,1,0,41.87768726,0
1571,C8199,P8199764,CO021,FiscalFrontiers,Pharmaceutical,Video,1,0,0,13.29679431,0
1572,C8d20,O8d20837,CO022,MedMakers,Pharmaceutical,Video,0,0,0,0,0
1573,C7ef3,P7ef36dc,CO023,PharmaPioneers,Legal,Carousel,1,0,0,27.21177951,0
1574,C3895,O3895550,CO024,CoverageCornerstone,Insurance,Video,1,0,0,0,0
1575,C2077,O2077259,CO000,InsureCo,Retail,Video,0,0,0,0,0
1576,Ce4c9,Oe4c9c05,CO001,CharityWorks,Consumer Goods,Video,0,0,0,0,0
1577,Cb014,Ob01424d,CO002,TasteBuds,Technology,Video,0,0,0,0,0
1578,C50ac,O50acb6d,CO003,HealthPioneers,Legal,Carousel,1,1,0,0,0
1579,Cdcf7,Odcf71db,CO004,JusticePartners,Food & Beverage,Video,0,0,0,0,0
1580,C239f,P239fff5,CO005,AutoInnovators,Manufacturing,Video,1,0,0,25.3984203,0
1581,C419e,P419ea75,CO006,EverydayEssentials,Pharmaceutical,Banner,0,0,0,34.26794159,0
1582,C0140,P0140995,CO007,TechTrendsetters,Finance,Video,0,0,0,42.71301943,0
1583,C3d45,P3d45e7d,CO008,RetailRevolution,Non-Profit,Video,1,0,0,31.18230946,0
1584,Cb85a,Pb85a34f,CO009,LawLeaders,Manufacturing,Banner,1,0,0,17.00701703,0
1585,C0d29,O0d29922,CO010,GoodsGalaxy,Finance,Banner,1,0,0,0,0
1586,C6693,O6693b98,CO011,LegalEagles,Finance,Banner,0,0,0,0,0
1587,C069a,P069ae67,CO012,DigitalFrontiers,Finance,Carousel,1,1,0,46.85783932,0
1588,C4fe1,O4fe14e3,CO013,HopeNetwork,Retail,Carousel,1,1,1,0,72.37823448
1589,C8e4a,P8e4a494,CO014,PowerPioneers,Real Estate,Carousel,1,0,0,29.54679767,0
1590,C52bf,P52bfe88,CO015,MarketMavens,Energy,Video,0,0,0,23.62228864,0
1591,C1149,P1149865,CO016,SecureFutures,Insurance,Banner,1,0,0,36.09833299,0
1592,Cdd5e,Pdd5ec63,CO017,ShopSphere,Technology,Banner,0,0,0,21.67877885,0
1593,C3773,O37736e3,CO018,DriveDynamics,Entertainment,Video,1,0,0,0,0
1594,Ced0f,Ped0f4fe,CO019,CulinaryCreators,Real Estate,Carousel,1,0,0,25.23416899,0
1595,C2cbd,O2cbd448,CO020,FlavorFrontiers,Retail,Carousel,0,0,0,0,0
1596,Cfe01,Ofe01c01,CO021,FiscalFrontiers,Pharmaceutical,Video,1,0,0,0,0
